662,2020-07-31,26,0,209,235,0,0,0,0
663,2020-07-30,38,0,165,203,0,0,0,0
664,2020-07-29,22,0,198,220,0,0,0,0
665,2020-07-28,34,0,307,341,0,0,0,0
666,2020-07-27,48,0,153,201,0,0,0,0
667,2020-07-26,17,0,106,123,0,0,0,0
668,2020-07-25,13,0,82,95,0,0,0,0
669,2020-07-24,17,0,118,135,0,0,0,0
670,2020-07-23,19,0,144,163,0,0,0,0
671,2020-07-22,24,0,132,156,0,0,0,0
672,2020-07-21,13,0,130,143,0,0,0,0
673,2020-07-20,31,0,130,161,0,0,0,0
674,2020-07-19,14,0,121,135,0,0,0,0
675,2020-07-18,21,0,90,111,0,0,0,0
676,2020-07-17,24,0,121,145,0,0,0,0
677,2020-07-16,27,0,164,191,0,0,0,0
678,2020-07-15,24,0,140,164,0,0,0,0
679,2020-07-14,26,0,129,155,0,0,0,0
680,2020-07-13,22,0,104,126,0,0,0,0
681,2020-07-12,17,0,109,126,0,0,0,0
682,2020-07-11,11,0,107,118,0,0,0,0
683,2020-07-10,34,0,131,165,0,0,0,0
684,2020-07-09,22,0,166,188,0,0,0,0
685,2020-07-08,19,0,122,141,0,0,0,0
686,2020-07-07,17,0,119,136,0,0,0,0
687,2020-07-06,24,0,153,177,0,0,0,0
688,2020-07-05,23,0,128,151,0,0,0,0
689,2020-07-04,17,0,102,119,0,0,0,0
690,2020-07-03,11,0,129,140,0,0,0,0
691,2020-07-02,14,0,115,129,0,0,0,0
692,2020-07-01,26,0,115,141,0,0,0,0
693,2020-06-30,31,0,179,210,0,0,0,0
694,2020-06-29,23,0,161,184,0,0,0,0
695,2020-06-28,11,0,116,127,0,0,0,0
696,2020-06-27,18,0,136,154,0,0,0,0
697,2020-06-26,29,0,147,176,0,0,0,0
698,2020-06-25,15,0,202,217,0,0,0,0
699,2020-06-24,15,0,158,173,0,0,0,0
700,2020-06-23,17,0,109,126,0,0,0,0
701,2020-06-22,26,0,130,156,0,0,0,0
702,2020-06-21,9,0,95,104,0,0,0,0
703,2020-06-20,20,0,94,114,0,0,0,0
704,2020-06-19,21,0,138,159,0,0,0,0
705,2020-06-18,16,0,119,135,0,0,0,0
706,2020-06-17,17,0,129,146,0,0,0,0
707,2020-06-16,28,0,119,147,0,0,0,0
708,2020-06-15,26,0,119,145,0,0,0,0
709,2020-06-14,19,0,92,111,0,0,0,0
710,2020-06-13,16,0,102,118,0,0,0,0
711,2020-06-12,19,0,123,142,0,0,0,0
712,2020-06-11,21,0,114,135,0,0,0,0
713,2020-06-10,21,0,131,152,0,0,0,0
714,2020-06-09,22,0,130,152,0,0,0,0
715,2020-06-08,26,0,103,129,0,0,0,0
716,2020-06-07,13,0,95,108,0,0,0,0
717,2020-06-06,18,0,120,138,0,0,0,0
718,2020-06-05,24,0,160,184,0,0,0,0
719,2020-06-04,21,0,149,170,0,0,0,0
720,2020-06-03,33,0,155,188,0,0,0,0
721,2020-06-02,27,0,151,178,0,0,0,0
722,2020-06-01,26,0,160,186,0,0,0,0
723,2020-05-31,18,0,219,237,0,0,0,0
724,2020-05-30,17,0,157,174,0,0,0,0
725,2020-05-29,32,0,124,156,0,0,0,0
726,2020-05-28,33,0,137,170,0,0,0,0
727,2020-05-27,27,0,156,183,0,0,0,0
728,2020-05-26,32,0,267,299,0,0,0,0
729,2020-05-25,28,0,194,222,0,0,0,0
730,2020-05-24,21,0,162,183,0,0,0,0
731,2020-05-23,32,0,138,170,0,0,0,0
732,2020-05-22,25,0,162,187,0,0,0,0
733,2020-05-21,31,0,205,236,0,0,0,0
734,2020-05-20,38,0,188,226,0,0,0,0
735,2020-05-19,27,0,196,223,0,0,0,0
736,2020-05-18,46,0,223,269,0,0,0,0
737,2020-05-17,22,0,163,185,0,0,0,0
738,2020-05-16,26,0,194,220,0,0,0,0
739,2020-05-15,41,0,282,323,0,0,0,0
740,2020-05-14,40,0,234,274,0,0,0,0
741,2020-05-13,51,0,226,277,0,0,0,0
742,2020-05-12,42,0,307,349,0,0,0,0
743,2020-05-11,58,0,304,362,0,0,0,0
744,2020-05-10,44,0,223,267,0,0,0,0
745,2020-05-09,40,0,229,269,0,0,0,0
746,2020-05-08,50,0,352,402,0,0,0,0
747,2020-05-07,58,0,359,417,0,0,0,0
748,2020-05-06,68,0,383,451,0,0,0,0
749,2020-05-05,73,0,559,632,0,0,0,0
750,2020-05-04,82,0,445,527,0,0,0,0
751,2020-05-03,51,0,291,342,0,0,0,0
752,2020-05-02,46,0,334,380,0,0,0,0
753,2020-05-01,49,0,325,374,0,0,0,0
754,2020-04-30,53,0,442,495,0,0,0,0
755,2020-04-29,72,0,412,484,0,0,0,0
756,2020-04-28,98,0,596,694,0,0,0,0
757,2020-04-27,75,0,665,740,0,0,0,0
758,2020-04-26,71,0,424,495,0,0,0,0
759,2020-04-25,77,0,542,619,0,0,0,0
760,2020-04-24,97,0,730,827,0,0,0,0
761,2020-04-23,124,0,890,1014,0,0,0,0
762,2020-04-22,118,0,1036,1154,0,0,0,0
763,2020-04-21,159,0,1212,1371,0,0,0,0
764,2020-04-20,197,0,1638,1835,0,0,0,0
765,2020-04-19,127,0,497,624,0,0,0,0
766,2020-04-18,97,0,460,557,0,0,0,0
767,2020-04-17,126,0,712,838,0,0,0,0
768,2020-04-16,149,0,754,903,0,0,0,0
769,2020-04-15,150,0,802,952,0,0,0,0
770,2020-04-14,182,0,1022,1204,0,0,0,0
771,2020-04-13,225,0,1115,1340,0,0,0,0
772,2020-04-12,99,0,565,664,0,0,0,0
773,2020-04-11,168,0,923,1091,0,0,0,0
774,2020-04-10,250,0,1314,1564,0,0,0,0
775,2020-04-09,260,0,1316,1576,0,0,0,0
776,2020-04-08,272,0,1356,1628,0,0,0,0
777,2020-04-07,335,0,1350,1685,0,0,0,0
778,2020-04-06,427,0,1387,1814,0,0,0,0
779,2020-04-05,274,0,638,912,0,0,0,0
780,2020-04-04,295,0,569,864,0,0,0,0
781,2020-04-03,296,0,584,880,0,0,0,0
782,2020-04-02,269,0,553,822,0,0,0,0
783,2020-04-01,400,0,609,1009,0,0,0,0
784,2020-03-31,371,0,553,924,0,0,0,0
785,2020-03-30,367,0,656,1023,0,0,0,0
786,2020-03-29,245,0,590,835,0,0,0,0
787,2020-03-28,220,0,307,527,0,0,0,0
788,2020-03-27,358,0,506,864,0,0,0,0
789,2020-03-26,330,0,599,929,0,0,0,0
790,2020-03-25,363,0,575,938,0,0,0,0
791,2020-03-24,382,0,542,924,0,0,0,0
792,2020-03-23,446,0,693,1139,0,0,0,0
793,2020-03-22,266,0,545,811,0,0,0,0
794,2020-03-21,371,0,676,1047,0,0,0,0
795,2020-03-20,447,0,924,1371,0,0,0,0
796,2020-03-19,350,0,1013,1363,0,0,0,0
797,2020-03-18,267,0,930,1197,0,0,0,0
798,2020-03-17,178,0,695,873,0,0,0,0
799,2020-03-16,145,0,585,730,0,0,0,0
800,2020-03-15,65,0,241,306,0,0,0,0
801,2020-03-14,78,0,301,379,0,0,0,0
802,2020-03-13,94,0,345,439,0,0,0,0
803,2020-03-12,63,0,614,677,0,0,0,0
804,2020-03-11,81,0,364,445,0,0,0,0
805,2020-03-10,84,0,248,332,0,0,0,0
806,2020-03-09,98,0,378,476,0,0,0,0
807,2020-03-08,51,0,247,298,0,0,0,0
808,2020-03-07,75,0,232,307,0,0,0,0
809,2020-03-06,99,0,282,381,0,0,0,0
810,2020-03-05,83,0,214,297,0,0,0,0
811,2020-03-04,137,0,348,485,0,0,0,0
812,2020-03-03,148,0,358,506,0,0,0,0
813,2020-03-02,162,2,436,600,0,0,0,0
814,2020-03-01,98,5,327,430,0,0,0,0
815,2020-02-29,87,10,414,511,0,0,0,0
816,2020-02-28,11,14,346,371,0,0,0,0
817,2020-02-27,8,25,487,520,0,0,0,0
818,2020-02-26,15,21,485,521,0,0,0,0
819,2020-02-25,12,33,564,609,0,0,0,0
820,2020-02-24,13,34,651,698,0,0,0,0
821,2020-02-23,13,32,283,328,0,0,0,0
822,2020-02-22,33,30,381,444,0,0,0,0
823,2020-02-21,23,38,653,714,0,0,0,0
824,2020-02-20,35,39,722,796,0,0,0,0
825,2020-02-19,31,60,605,696,0,0,0,0
826,2020-02-18,42,64,726,832,0,0,0,0
827,2020-02-17,32,166,615,813,0,0,0,0
828,2020-02-16,30,76,6,112,0,0,0,0
829,2020-02-15,30,59,0,89,0,0,0,0
830,2020-02-14,27,45,0,72,0,0,0,0
831,2020-02-13,37,78,0,115,0,0,0,0
832,2020-02-12,44,84,0,128,0,0,0,0
833,2020-02-11,53,115,0,168,0,0,0,0
834,2020-02-10,94,111,0,205,0,0,0,0
835,2020-02-09,52,76,0,128,0,0,0,0
836,2020-02-08,71,154,0,225,0,0,0,0
837,2020-02-07,63,136,0,199,0,0,0,0
838,2020-02-06,51,26,0,77,0,0,0,0
839,2020-02-05,54,103,0,157,0,0,0,0
840,2020-02-04,76,27,0,103,0,0,0,0
841,2020-02-03,94,37,0,131,0,0,0,0
842,2020-02-02,57,7,0,64,0,0,0,0
843,2020-02-01,87,0,0,87,0,0,0,0
844,2020-01-31,93,0,0,93,0,0,0,0
845,2020-01-30,100,0,0,100,0,0,0,0
846,2020-01-29,106,0,0,106,0,0,0,0
847,2020-01-28,95,0,0,95,0,0,0,0
848,2020-01-27,123,0,0,123,0,0,0,0
849,2020-01-26,117,0,0,117,0,0,0,0
850,2020-01-25,91,0,0,91,0,0,0,0
851,2020-01-24,57,0,0,57,0,0,0,0
852,2020-01-23,70,0,0,70,0,0,0,0
853,2020-01-22,44,0,0,44,0,0,0,0
854,2020-01-21,12,0,0,12,0,0,0,0
855,2020-01-20,2,0,0,2,0,0,0,0
856,2020-01-19,1,0,0,1,0,0,0,0
857,2020-01-18,1,0,0,1,0,0,0,0
858,2020-01-17,0,0,0,0,0,0,0,0
859,2020-01-16,4,0,0,4,0,0,0,0
860,2020-01-15,0,0,0,0,0,0,0,0
